Departamento,Provincia,Distrito,Sexo,Edad,Donacion,Cantidad
Piura,Sullana,Querecotillo,Mujer,25,NO,109
Piura,Sullana,Querecotillo,Mujer,25,NE,71
Piura,Sullana,Ignacio Escudero,Hombre,18,SI,12
Piura,Sullana,Ignacio Escudero,Hombre,18,NO,73
Piura,Sullana,Ignacio Escudero,Hombre,18,NE,105
Piura,Sullana,Ignacio Escudero,Hombre,19,SI,9
Piura,Sullana,Ignacio Escudero,Hombre,19,NO,55
Piura,Sullana,Ignacio Escudero,Hombre,19,NE,134
Piura,Sullana,Ignacio Escudero,Hombre,20,SI,6
Piura,Sullana,Ignacio Escudero,Hombre,20,NO,41
Piura,Sullana,Ignacio Escudero,Hombre,20,NE,113
Piura,Sullana,Ignacio Escudero,Hombre,21,SI,5
Piura,Sullana,Ignacio Escudero,Hombre,21,NO,46
Piura,Sullana,Ignacio Escudero,Hombre,21,NE,92
Piura,Sullana,Ignacio Escudero,Hombre,22,SI,7
Piura,Sullana,Ignacio Escudero,Hombre,22,NO,61
Piura,Sullana,Ignacio Escudero,Hombre,22,NE,95
Piura,Sullana,Ignacio Escudero,Hombre,23,SI,13
Piura,Sullana,Ignacio Escudero,Hombre,23,NO,72
Piura,Sullana,Ignacio Escudero,Hombre,23,NE,63
Piura,Sullana,Ignacio Escudero,Hombre,24,SI,6
Piura,Sullana,Ignacio Escudero,Hombre,24,NO,93
Piura,Sullana,Ignacio Escudero,Hombre,24,NE,60
Piura,Sullana,Ignacio Escudero,Hombre,25,SI,11
Piura,Sullana,Ignacio Escudero,Hombre,25,NO,99
Piura,Sullana,Ignacio Escudero,Hombre,25,NE,51
Piura,Sullana,Ignacio Escudero,Mujer,18,SI,8
Piura,Sullana,Ignacio Escudero,Mujer,18,NO,48
Piura,Sullana,Ignacio Escudero,Mujer,18,NE,105
Piura,Sullana,Ignacio Escudero,Mujer,19,SI,7
Piura,Sullana,Ignacio Escudero,Mujer,19,NO,49
Piura,Sullana,Ignacio Escudero,Mujer,19,NE,114
Piura,Sullana,Ignacio Escudero,Mujer,20,SI,4
Piura,Sullana,Ignacio Escudero,Mujer,20,NO,36
Piura,Sullana,Ignacio Escudero,Mujer,20,NE,117
Piura,Sullana,Ignacio Escudero,Mujer,21,SI,2
Piura,Sullana,Ignacio Escudero,Mujer,21,NO,35
Piura,Sullana,Ignacio Escudero,Mujer,21,NE,109
Piura,Sullana,Ignacio Escudero,Mujer,22,SI,3
Piura,Sullana,Ignacio Escudero,Mujer,22,NO,49
Piura,Sullana,Ignacio Escudero,Mujer,22,NE,114
Piura,Sullana,Ignacio Escudero,Mujer,23,SI,5
Piura,Sullana,Ignacio Escudero,Mujer,23,NO,52
Piura,Sullana,Ignacio Escudero,Mujer,23,NE,72
Piura,Sullana,Ignacio Escudero,Mujer,24,SI,7
Piura,Sullana,Ignacio Escudero,Mujer,24,NO,72
Piura,Sullana,Ignacio Escudero,Mujer,24,NE,93
Piura,Sullana,Ignacio Escudero,Mujer,25,SI,8
Piura,Sullana,Ignacio Escudero,Mujer,25,NO,77
Piura,Sullana,Ignacio Escudero,Mujer,25,NE,90
Piura,Talara,El Alto,Hombre,18,SI,7
Piura,Talara,El Alto,Hombre,18,NO,19
Piura,Talara,El Alto,Hombre,18,NE,44
Piura,Talara,El Alto,Hombre,19,SI,4
Piura,Talara,El Alto,Hombre,19,NO,19
Piura,Talara,El Alto,Hombre,19,NE,37
Piura,Talara,El Alto,Hombre,20,SI,4
Piura,Talara,El Alto,Hombre,20,NO,20
Piura,Talara,El Alto,Hombre,20,NE,40
Piura,Talara,El Alto,Hombre,21,SI,4
Piura,Talara,El Alto,Hombre,21,NO,13
Piura,Talara,El Alto,Hombre,21,NE,40
Piura,Talara,El Alto,Hombre,22,SI,10
Piura,Talara,El Alto,Hombre,22,NO,33
Piura,Talara,El Alto,Hombre,22,NE,28
Piura,Talara,El Alto,Hombre,23,SI,10
Piura,Talara,El Alto,Hombre,23,NO,27
Piura,Talara,El Alto,Hombre,23,NE,20
Piura,Talara,El Alto,Hombre,24,SI,8
Piura,Talara,El Alto,Hombre,24,NO,37
Piura,Talara,El Alto,Hombre,24,NE,24
Piura,Talara,El Alto,Hombre,25,SI,19
Piura,Talara,El Alto,Hombre,25,NO,51
Piura,Talara,El Alto,Hombre,25,NE,12
Piura,Talara,El Alto,Mujer,18,SI,9
Piura,Talara,El Alto,Mujer,18,NO,20
Piura,Talara,El Alto,Mujer,18,NE,47
Piura,Talara,El Alto,Mujer,19,SI,8
Piura,Talara,El Alto,Mujer,19,NO,13
Piura,Talara,El Alto,Mujer,19,NE,38
Piura,Talara,El Alto,Mujer,20,SI,9
Piura,Talara,El Alto,Mujer,20,NO,20
Piura,Talara,El Alto,Mujer,20,NE,41
Piura,Talara,El Alto,Mujer,21,SI,9
Piura,Talara,El Alto,Mujer,21,NO,15
Piura,Talara,El Alto,Mujer,21,NE,31
Piura,Talara,El Alto,Mujer,22,SI,3
Piura,Talara,El Alto,Mujer,22,NO,21
Piura,Talara,El Alto,Mujer,22,NE,44
Piura,Talara,El Alto,Mujer,23,SI,6
Piura,Talara,El Alto,Mujer,23,NO,28
Piura,Talara,El Alto,Mujer,23,NE,22
Piura,Talara,El Alto,Mujer,24,SI,5
Piura,Talara,El Alto,Mujer,24,NO,32
Piura,Talara,El Alto,Mujer,24,NE,37
Piura,Talara,El Alto,Mujer,25,SI,14
Piura,Talara,El Alto,Mujer,25,NO,46
Piura,Talara,El Alto,Mujer,25,NE,29
Piura,Talara,La Brea,Hombre,18,SI,7
Piura,Talara,La Brea,Hombre,18,NO,39
Piura,Talara,La Brea,Hombre,18,NE,53
Piura,Talara,La Brea,Hombre,19,SI,13
Piura,Talara,La Brea,Hombre,19,NO,34
Piura,Talara,La Brea,Hombre,19,NE,60
Piura,Talara,La Brea,Hombre,20,SI,1
Piura,Talara,La Brea,Hombre,20,NO,29
Piura,Talara,La Brea,Hombre,20,NE,61
Piura,Talara,La Brea,Hombre,21,SI,11
Piura,Talara,La Brea,Hombre,21,NO,22
Piura,Talara,La Brea,Hombre,21,NE,58
Piura,Talara,La Brea,Hombre,22,SI,15
Piura,Talara,La Brea,Hombre,22,NO,34
Piura,Talara,La Brea,Hombre,22,NE,58
Piura,Talara,La Brea,Hombre,23,SI,15
Piura,Talara,La Brea,Hombre,23,NO,35
Piura,Talara,La Brea,Hombre,23,NE,43
Piura,Talara,La Brea,Hombre,24,SI,19
Piura,Talara,La Brea,Hombre,24,NO,45
Piura,Talara,La Brea,Hombre,24,NE,28
Piura,Talara,La Brea,Hombre,25,SI,13
Piura,Talara,La Brea,Hombre,25,NO,65
Piura,Talara,La Brea,Hombre,25,NE,29
Piura,Talara,La Brea,Mujer,18,SI,9
Piura,Talara,La Brea,Mujer,18,NO,30
Piura,Talara,La Brea,Mujer,18,NE,68
Piura,Talara,La Brea,Mujer,19,SI,11
Piura,Talara,La Brea,Mujer,19,NO,37
Piura,Talara,La Brea,Mujer,19,NE,62
Piura,Talara,La Brea,Mujer,20,SI,9
Piura,Talara,La Brea,Mujer,20,NO,19
Piura,Talara,La Brea,Mujer,20,NE,71
Piura,Talara,La Brea,Mujer,21,SI,7
Piura,Talara,La Brea,Mujer,21,NO,17
Piura,Talara,La Brea,Mujer,21,NE,54
Piura,Talara,La Brea,Mujer,22,SI,9
Piura,Talara,La Brea,Mujer,22,NO,27
Piura,Talara,La Brea,Mujer,22,NE,70
Piura,Talara,La Brea,Mujer,23,SI,7
Piura,Talara,La Brea,Mujer,23,NO,40
Piura,Talara,La Brea,Mujer,23,NE,51
Piura,Talara,La Brea,Mujer,24,SI,11
Piura,Talara,La Brea,Mujer,24,NO,46
Piura,Talara,La Brea,Mujer,24,NE,52
Piura,Talara,La Brea,Mujer,25,SI,18
Piura,Talara,La Brea,Mujer,25,NO,64
Piura,Talara,La Brea,Mujer,25,NE,30
Piura,Talara,Los �rganos,Hombre,18,SI,9
Piura,Talara,Los �rganos,Hombre,18,NO,32
Piura,Talara,Los �rganos,Hombre,18,NE,52
Piura,Talara,Los �rganos,Hombre,19,SI,10
Piura,Talara,Los �rganos,Hombre,19,NO,23
Piura,Talara,Los �rganos,Hombre,19,NE,57
Piura,Talara,Los �rganos,Hombre,20,SI,4
Piura,Talara,Los �rganos,Hombre,20,NO,21
Piura,Talara,Los �rganos,Hombre,20,NE,35
Piura,Talara,Los �rganos,Hombre,21,SI,4
Piura,Talara,Los �rganos,Hombre,21,NO,23
Piura,Talara,Los �rganos,Hombre,21,NE,30
Piura,Talara,Los �rganos,Hombre,22,SI,8
Piura,Talara,Los �rganos,Hombre,22,NO,36
Piura,Talara,Los �rganos,Hombre,22,NE,27
Piura,Talara,Los �rganos,Hombre,23,SI,15
Piura,Talara,Los �rganos,Hombre,23,NO,23
Piura,Talara,Los �rganos,Hombre,23,NE,29
Piura,Talara,Los �rganos,Hombre,24,SI,5
Piura,Talara,Los �rganos,Hombre,24,NO,37
Piura,Talara,Los �rganos,Hombre,24,NE,21
Piura,Talara,Los �rganos,Hombre,25,SI,8
Piura,Talara,Los �rganos,Hombre,25,NO,50
Piura,Talara,Los �rganos,Hombre,25,NE,20
Piura,Talara,Los �rganos,Mujer,18,SI,8
Piura,Talara,Los �rganos,Mujer,18,NO,21
Piura,Talara,Los �rganos,Mujer,18,NE,48
Piura,Talara,Los �rganos,Mujer,19,SI,7
Piura,Talara,Los �rganos,Mujer,19,NO,23
Piura,Talara,Los �rganos,Mujer,19,NE,44
Piura,Talara,Los �rganos,Mujer,20,SI,10
Piura,Talara,Los �rganos,Mujer,20,NO,13
Piura,Talara,Los �rganos,Mujer,20,NE,38
Piura,Talara,Los �rganos,Mujer,21,SI,4
Piura,Talara,Los �rganos,Mujer,21,NO,23
Piura,Talara,Los �rganos,Mujer,21,NE,50
Piura,Talara,Los �rganos,Mujer,22,SI,6
Piura,Talara,Los �rganos,Mujer,22,NO,29
Piura,Talara,Los �rganos,Mujer,22,NE,44
Piura,Talara,Los �rganos,Mujer,23,SI,5
Piura,Talara,Los �rganos,Mujer,23,NO,19
Piura,Talara,Los �rganos,Mujer,23,NE,34
Piura,Talara,Los �rganos,Mujer,24,SI,7
Piura,Talara,Los �rganos,Mujer,24,NO,29
Piura,Talara,Los �rganos,Mujer,24,NE,29
Piura,Talara,Los �rganos,Mujer,25,SI,15
Piura,Talara,Los �rganos,Mujer,25,NO,40
Piura,Talara,Los �rganos,Mujer,25,NE,28
Piura,Sechura,Sechura,Hombre,18,SI,22
Piura,Sechura,Sechura,Hombre,18,NO,151
Piura,Sechura,Sechura,Hombre,18,NE,266
Piura,Sechura,Sechura,Hombre,19,SI,20
Piura,Sechura,Sechura,Hombre,19,NO,145
Piura,Sechura,Sechura,Hombre,19,NE,227
Piura,Sechura,Sechura,Hombre,20,SI,23
Piura,Sechura,Sechura,Hombre,20,NO,133
Piura,Sechura,Sechura,Hombre,20,NE,201
Piura,Sechura,Sechura,Hombre,21,SI,32
Piura,Sechura,Sechura,Hombre,21,NO,153
Piura,Sechura,Sechura,Hombre,21,NE,185
Piura,Sechura,Sechura,Hombre,22,SI,29
Piura,Sechura,Sechura,Hombre,22,NO,205
Piura,Sechura,Sechura,Hombre,22,NE,168
Piura,Sechura,Sechura,Hombre,23,SI,38
Piura,Sechura,Sechura,Hombre,23,NO,179
Piura,Sechura,Sechura,Hombre,23,NE,118
Piura,Sechura,Sechura,Hombre,24,SI,34
Piura,Sechura,Sechura,Hombre,24,NO,195
Piura,Sechura,Sechura,Hombre,24,NE,94
Piura,Sechura,Sechura,Hombre,25,SI,24
Piura,Sechura,Sechura,Hombre,25,NO,253
Piura,Sechura,Sechura,Hombre,25,NE,96
Piura,Sechura,Sechura,Mujer,18,SI,28
Piura,Sechura,Sechura,Mujer,18,NO,133
Piura,Sechura,Sechura,Mujer,18,NE,267
Piura,Sechura,Sechura,Mujer,19,SI,23
Piura,Sechura,Sechura,Mujer,19,NO,151
Piura,Sechura,Sechura,Mujer,19,NE,220
Piura,Sechura,Sechura,Mujer,20,SI,22
Piura,Sechura,Sechura,Mujer,20,NO,111
Piura,Sechura,Sechura,Mujer,20,NE,209
Piura,Sechura,Sechura,Mujer,21,SI,23
Piura,Sechura,Sechura,Mujer,21,NO,105
Piura,Sechura,Sechura,Mujer,21,NE,206
Piura,Sechura,Sechura,Mujer,22,SI,44
Piura,Sechura,Sechura,Mujer,22,NO,161
Piura,Sechura,Sechura,Mujer,22,NE,190
Piura,Sechura,Sechura,Mujer,23,SI,32
Piura,Sechura,Sechura,Mujer,23,NO,184
Piura,Sechura,Sechura,Mujer,23,NE,155
Piura,Sechura,Sechura,Mujer,24,SI,32
Piura,Sechura,Sechura,Mujer,24,NO,198
Piura,Sechura,Sechura,Mujer,24,NE,135
Piura,Sechura,Sechura,Mujer,25,SI,34
Piura,Sechura,Sechura,Mujer,25,NO,234
Piura,Sechura,Sechura,Mujer,25,NE,97
Piura,Sechura,Vice,Hombre,18,SI,5
Piura,Sechura,Vice,Hombre,18,NO,71
Piura,Sechura,Vice,Hombre,18,NE,170
Piura,Sechura,Vice,Hombre,19,SI,8
Piura,Sechura,Vice,Hombre,19,NO,83
Piura,Sechura,Vice,Hombre,19,NE,122
Piura,Sechura,Vice,Hombre,20,SI,9
Piura,Sechura,Vice,Hombre,20,NO,42
Piura,Sechura,Vice,Hombre,20,NE,121
Piura,Sechura,Vice,Hombre,21,SI,7
Piura,Sechura,Vice,Hombre,21,NO,53
Piura,Sechura,Vice,Hombre,21,NE,95
Piura,Sechura,Vice,Hombre,22,SI,2
Piura,Sechura,Vice,Hombre,22,NO,70
Piura,Sechura,Vice,Hombre,22,NE,87
Piura,Sechura,Vice,Hombre,23,SI,6
Piura,Sechura,Vice,Hombre,23,NO,64
Piura,Sechura,Vice,Hombre,23,NE,53
Piura,Sechura,Vice,Hombre,24,SI,4
Piura,Sechura,Vice,Hombre,24,NO,84
Piura,Sechura,Vice,Hombre,24,NE,41
Piura,Sechura,Vice,Hombre,25,SI,8
Piura,Sechura,Vice,Hombre,25,NO,101
Piura,Sechura,Vice,Hombre,25,NE,37
Piura,Sechura,Vice,Mujer,18,SI,5
Piura,Sechura,Vice,Mujer,18,NO,66
Piura,Sechura,Vice,Mujer,18,NE,141
Piura,Sechura,Vice,Mujer,19,SI,5
Piura,Sechura,Vice,Mujer,19,NO,62
Piura,Sechura,Vice,Mujer,19,NE,113
Piura,Sechura,Vice,Mujer,20,SI,4
Piura,Sechura,Vice,Mujer,20,NO,44
Piura,Sechura,Vice,Mujer,20,NE,132
Piura,Sechura,Vice,Mujer,21,SI,7
Piura,Sechura,Vice,Mujer,21,NO,37
Piura,Sechura,Vice,Mujer,21,NE,104
Piura,Sechura,Vice,Mujer,22,SI,10
Piura,Sechura,Vice,Mujer,22,NO,63
Piura,Sechura,Vice,Mujer,22,NE,110
Piura,Sechura,Vice,Mujer,23,SI,5
Piura,Sechura,Vice,Mujer,23,NO,50
Piura,Sechura,Vice,Mujer,23,NE,83
Piura,Sechura,Vice,Mujer,24,SI,2
Piura,Sechura,Vice,Mujer,24,NO,61
Piura,Sechura,Vice,Mujer,24,NE,62
Piura,Sechura,Vice,Mujer,25,SI,8
Piura,Sechura,Vice,Mujer,25,NO,88
Piura,Sechura,Vice,Mujer,25,NE,34
Piura,Sechura,Bernal,Hombre,18,SI,1
Piura,Sechura,Bernal,Hombre,18,NO,13
Piura,Sechura,Bernal,Hombre,18,NE,52
Piura,Sechura,Bernal,Hombre,19,SI,2
Piura,Sechura,Bernal,Hombre,19,NO,28
Piura,Sechura,Bernal,Hombre,19,NE,35
Piura,Sechura,Bernal,Hombre,20,SI,1
Piura,Sechura,Bernal,Hombre,20,NO,22
Piura,Sechura,Bernal,Hombre,20,NE,44
Piura,Sechura,Bernal,Hombre,21,SI,3
Piura,Sechura,Bernal,Hombre,21,NO,17
Piura,Sechura,Bernal,Hombre,21,NE,43
Piura,Sechura,Bernal,Hombre,22,SI,2
Piura,Sechura,Bernal,Hombre,22,NO,32
Piura,Sechura,Bernal,Hombre,22,NE,31
Piura,Sechura,Bernal,Hombre,23,SI,5
Piura,Sechura,Bernal,Hombre,23,NO,36
Piura,Sechura,Bernal,Hombre,23,NE,34
Piura,Sechura,Bernal,Hombre,24,SI,3
Piura,Sechura,Bernal,Hombre,24,NO,40
Piura,Sechura,Bernal,Hombre,24,NE,18
Piura,Sechura,Bernal,Hombre,25,SI,3
Piura,Sechura,Bernal,Hombre,25,NO,43
Piura,Sechura,Bernal,Hombre,25,NE,17
Piura,Sechura,Bernal,Mujer,18,NO,22
Piura,Sechura,Bernal,Mujer,18,NE,67
Piura,Sechura,Bernal,Mujer,19,SI,2
Piura,Sechura,Bernal,Mujer,19,NO,24
Piura,Sechura,Bernal,Mujer,19,NE,45
Piura,Sechura,Bernal,Mujer,20,SI,1
Piura,Sechura,Bernal,Mujer,20,NO,16
Piura,Sechura,Bernal,Mujer,20,NE,46
Piura,Sechura,Bernal,Mujer,21,SI,3
Piura,Sechura,Bernal,Mujer,21,NO,24
Piura,Sechura,Bernal,Mujer,21,NE,41
Piura,Sechura,Bernal,Mujer,22,SI,3
Piura,Sechura,Bernal,Mujer,22,NO,19
Piura,Sechura,Bernal,Mujer,22,NE,31
Piura,Sechura,Bernal,Mujer,23,SI,3
Piura,Sechura,Bernal,Mujer,23,NO,21
Piura,Sechura,Bernal,Mujer,23,NE,23
Piura,Sechura,Bernal,Mujer,24,SI,1
Piura,Sechura,Bernal,Mujer,24,NO,29
Piura,Sechura,Bernal,Mujer,24,NE,30
Piura,Sechura,Bernal,Mujer,25,SI,4
Piura,Sechura,Bernal,Mujer,25,NO,40
Piura,Sechura,Bernal,Mujer,25,NE,23
Puno,Puno,Puno,Hombre,18,SI,25
Puno,Puno,Puno,Hombre,18,NO,153
Puno,Puno,Puno,Hombre,18,NE,955
Puno,Puno,Puno,Hombre,19,SI,36
Puno,Puno,Puno,Hombre,19,NO,306
Puno,Puno,Puno,Hombre,19,NE,692
Puno,Puno,Puno,Hombre,20,SI,46
Puno,Puno,Puno,Hombre,20,NO,367
Puno,Puno,Puno,Hombre,20,NE,722
Puno,Puno,Puno,Hombre,21,SI,44
Puno,Puno,Puno,Hombre,21,NO,527
Puno,Puno,Puno,Hombre,21,NE,561
Puno,Puno,Puno,Hombre,22,SI,57
Puno,Puno,Puno,Hombre,22,NO,650
Puno,Puno,Puno,Hombre,22,NE,499
Puno,Puno,Puno,Hombre,23,SI,68
Puno,Puno,Puno,Hombre,23,NO,709
Puno,Puno,Puno,Hombre,23,NE,482
Puno,Puno,Puno,Hombre,24,SI,103
Puno,Puno,Puno,Hombre,24,NO,699
Puno,Puno,Puno,Hombre,24,NE,466
Puno,Puno,Puno,Hombre,25,SI,101
Puno,Puno,Puno,Hombre,25,NO,924
Puno,Puno,Puno,Hombre,25,NE,283
Puno,Puno,Puno,Mujer,18,SI,33
Puno,Puno,Puno,Mujer,18,NO,151
Puno,Puno,Puno,Mujer,18,NE,883
Puno,Puno,Puno,Mujer,19,SI,49
Puno,Puno,Puno,Mujer,19,NO,267
Puno,Puno,Puno,Mujer,19,NE,759
Puno,Puno,Puno,Mujer,20,SI,48
Puno,Puno,Puno,Mujer,20,NO,300
Puno,Puno,Puno,Mujer,20,NE,725
Puno,Puno,Puno,Mujer,21,SI,55
Puno,Puno,Puno,Mujer,21,NO,436
Puno,Puno,Puno,Mujer,21,NE,675
Puno,Puno,Puno,Mujer,22,SI,72
Puno,Puno,Puno,Mujer,22,NO,531
Puno,Puno,Puno,Mujer,22,NE,580
Puno,Puno,Puno,Mujer,23,SI,79
Puno,Puno,Puno,Mujer,23,NO,565
Puno,Puno,Puno,Mujer,23,NE,540
Puno,Puno,Puno,Mujer,24,SI,105
Puno,Puno,Puno,Mujer,24,NO,537
Puno,Puno,Puno,Mujer,24,NE,461
Puno,Puno,Puno,Mujer,25,SI,140
Puno,Puno,Puno,Mujer,25,NO,713
Puno,Puno,Puno,Mujer,25,NE,298
Puno,Puno,Capachica,Hombre,18,NO,8
Puno,Puno,Capachica,Hombre,18,NE,68
Puno,Puno,Capachica,Hombre,19,SI,1
Puno,Puno,Capachica,Hombre,19,NO,25
Puno,Puno,Capachica,Hombre,19,NE,51
Puno,Puno,Capachica,Hombre,20,SI,1
Puno,Puno,Capachica,Hombre,20,NO,19
Puno,Puno,Capachica,Hombre,20,NE,42
Puno,Puno,Capachica,Hombre,21,SI,1
Puno,Puno,Capachica,Hombre,21,NO,32
Puno,Puno,Capachica,Hombre,21,NE,29
Puno,Puno,Capachica,Hombre,22,SI,1
Puno,Puno,Capachica,Hombre,22,NO,34
Puno,Puno,Capachica,Hombre,22,NE,38
Puno,Puno,Capachica,Hombre,23,SI,1
Puno,Puno,Capachica,Hombre,23,NO,44
Puno,Puno,Capachica,Hombre,23,NE,31
Puno,Puno,Capachica,Hombre,24,NO,37
Puno,Puno,Capachica,Hombre,24,NE,24
Puno,Puno,Capachica,Hombre,25,SI,5
Puno,Puno,Capachica,Hombre,25,NO,52
Puno,Puno,Capachica,Hombre,25,NE,18
Puno,Puno,Capachica,Mujer,18,NO,7
Puno,Puno,Capachica,Mujer,18,NE,53
Puno,Puno,Capachica,Mujer,19,SI,1
Puno,Puno,Capachica,Mujer,19,NO,16
Puno,Puno,Capachica,Mujer,19,NE,62
Puno,Puno,Capachica,Mujer,20,SI,1
Puno,Puno,Capachica,Mujer,20,NO,23
Puno,Puno,Capachica,Mujer,20,NE,43
Puno,Puno,Capachica,Mujer,21,SI,1
Puno,Puno,Capachica,Mujer,21,NO,25
Puno,Puno,Capachica,Mujer,21,NE,49
Puno,Puno,Capachica,Mujer,22,NO,19
Puno,Puno,Capachica,Mujer,22,NE,38
Puno,Puno,Capachica,Mujer,23,SI,1
Puno,Puno,Capachica,Mujer,23,NO,34
Puno,Puno,Capachica,Mujer,23,NE,41
Puno,Puno,Capachica,Mujer,24,SI,5
Puno,Puno,Capachica,Mujer,24,NO,27
Puno,Puno,Capachica,Mujer,24,NE,34
Puno,Puno,Capachica,Mujer,25,SI,2
Puno,Puno,Capachica,Mujer,25,NO,55
Puno,Puno,Capachica,Mujer,25,NE,28
Puno,Puno,Coata,Hombre,18,SI,1
Puno,Puno,Coata,Hombre,18,NO,15
Puno,Puno,Coata,Hombre,18,NE,58
Puno,Puno,Coata,Hombre,19,NO,20
Puno,Puno,Coata,Hombre,19,NE,54
Puno,Puno,Coata,Hombre,20,SI,1
Puno,Puno,Coata,Hombre,20,NO,25
Puno,Puno,Coata,Hombre,20,NE,61
Puno,Puno,Coata,Hombre,21,NO,45
Puno,Puno,Coata,Hombre,21,NE,51
Puno,Puno,Coata,Hombre,22,NO,38
Puno,Puno,Coata,Hombre,22,NE,31
Puno,Puno,Coata,Hombre,23,NO,38
Puno,Puno,Coata,Hombre,23,NE,32
Puno,Puno,Coata,Hombre,24,SI,4
Puno,Puno,Coata,Hombre,24,NO,57
Puno,Puno,Coata,Hombre,24,NE,33
Puno,Puno,Coata,Hombre,25,SI,5
Puno,Puno,Coata,Hombre,25,NO,54
Puno,Puno,Coata,Hombre,25,NE,12
Puno,Puno,Coata,Mujer,18,NO,9
Puno,Puno,Coata,Mujer,18,NE,59
Puno,Puno,Coata,Mujer,19,SI,2
Puno,Puno,Coata,Mujer,19,NO,18
Puno,Puno,Coata,Mujer,19,NE,47
Puno,Puno,Coata,Mujer,20,NO,24
Puno,Puno,Coata,Mujer,20,NE,40
Puno,Puno,Coata,Mujer,21,NO,23
Puno,Puno,Coata,Mujer,21,NE,52
Puno,Puno,Coata,Mujer,22,SI,1
Puno,Puno,Coata,Mujer,22,NO,34
Puno,Puno,Coata,Mujer,22,NE,53
Puno,Puno,Coata,Mujer,23,NO,33
Puno,Puno,Coata,Mujer,23,NE,39
Puno,Puno,Coata,Mujer,24,SI,3
Puno,Puno,Coata,Mujer,24,NO,33
Puno,Puno,Coata,Mujer,24,NE,46
Puno,Puno,Coata,Mujer,25,SI,3
Puno,Puno,Coata,Mujer,25,NO,53
Puno,Puno,Coata,Mujer,25,NE,26
Puno,Azángaro,Arapa,Hombre,18,SI,1
Puno,Azángaro,Arapa,Hombre,18,NO,11
Puno,Azángaro,Arapa,Hombre,18,NE,52
Puno,Azángaro,Arapa,Hombre,19,NO,23
Puno,Azángaro,Arapa,Hombre,19,NE,55
Puno,Azángaro,Arapa,Hombre,20,SI,1
Puno,Azángaro,Arapa,Hombre,20,NO,30
Puno,Azángaro,Arapa,Hombre,20,NE,45
Puno,Azángaro,Arapa,Hombre,21,SI,2
Puno,Azángaro,Arapa,Hombre,21,NO,33
Puno,Azángaro,Arapa,Hombre,21,NE,44
Puno,Azángaro,Arapa,Hombre,22,SI,4
Puno,Azángaro,Arapa,Hombre,22,NO,42
Puno,Azángaro,Arapa,Hombre,22,NE,49
Puno,Azángaro,Arapa,Hombre,23,NO,49
Puno,Azángaro,Arapa,Hombre,23,NE,37
Puno,Azángaro,Arapa,Hombre,24,SI,2
Puno,Azángaro,Arapa,Hombre,24,NO,59
Puno,Azángaro,Arapa,Hombre,24,NE,25
Puno,Azángaro,Arapa,Hombre,25,SI,1
Puno,Azángaro,Arapa,Hombre,25,NO,63
Puno,Azángaro,Arapa,Hombre,25,NE,11
Puno,Azángaro,Arapa,Mujer,18,NO,10
Puno,Azángaro,Arapa,Mujer,18,NE,74
Puno,Azángaro,Arapa,Mujer,19,NO,18
Puno,Azángaro,Arapa,Mujer,19,NE,52
Puno,Azángaro,Arapa,Mujer,20,NO,19
Puno,Azángaro,Arapa,Mujer,20,NE,44
Puno,Azángaro,Arapa,Mujer,21,SI,2
Puno,Azángaro,Arapa,Mujer,21,NO,31
Puno,Azángaro,Arapa,Mujer,21,NE,47
Puno,Azángaro,Arapa,Mujer,22,SI,5
Puno,Azángaro,Arapa,Mujer,22,NO,35
Puno,Azángaro,Arapa,Mujer,22,NE,45
Puno,Azángaro,Arapa,Mujer,23,SI,2
Puno,Azángaro,Arapa,Mujer,23,NO,42
Puno,Azángaro,Arapa,Mujer,23,NE,40
Puno,Azángaro,Arapa,Mujer,24,SI,1
Puno,Azángaro,Arapa,Mujer,24,NO,51
Puno,Azángaro,Arapa,Mujer,24,NE,36
Puno,Azángaro,Arapa,Mujer,25,SI,5
Puno,Azángaro,Arapa,Mujer,25,NO,65
Puno,Azángaro,Arapa,Mujer,25,NE,27
Puno,Azángaro,Asillo,Hombre,18,SI,1
Puno,Azángaro,Asillo,Hombre,18,NO,32
Puno,Azángaro,Asillo,Hombre,18,NE,147
Puno,Azángaro,Asillo,Hombre,19,SI,2
Puno,Azángaro,Asillo,Hombre,19,NO,45
Puno,Azángaro,Asillo,Hombre,19,NE,135
Puno,Azángaro,Asillo,Hombre,20,SI,4
Puno,Azángaro,Asillo,Hombre,20,NO,42
Puno,Azángaro,Asillo,Hombre,20,NE,101
Puno,Azángaro,Asillo,Hombre,21,SI,4
Puno,Azángaro,Asillo,Hombre,21,NO,75
Puno,Azángaro,Asillo,Hombre,21,NE,92
Puno,Azángaro,Asillo,Hombre,22,SI,4
Puno,Azángaro,Asillo,Hombre,22,NO,90
Puno,Azángaro,Asillo,Hombre,22,NE,90
Puno,Azángaro,Asillo,Hombre,23,SI,3
Puno,Azángaro,Asillo,Hombre,23,NO,95
Puno,Azángaro,Asillo,Hombre,23,NE,60
Puno,Azángaro,Asillo,Hombre,24,SI,8
Puno,Azángaro,Asillo,Hombre,24,NO,118
Puno,Azángaro,Asillo,Hombre,24,NE,47
Puno,Azángaro,Asillo,Hombre,25,SI,18
Puno,Azángaro,Asillo,Hombre,25,NO,128
Puno,Azángaro,Asillo,Hombre,25,NE,26
Puno,Azángaro,Asillo,Mujer,18,SI,1
